road,id,lrp,model_type,name,lat,lon,length,type,condition,traffic_density
N1,268,LRP093a,Link,Bridge start,23.4235827,91.16297220000001,36.99999999999193,Bridge,,
N1,269,LRP093b,Link,Bridge end,23.423416,91.16327779999999,508.0000000000098,Bridge,,
N1,270,LRP093c,Link,Rail Road Crossing,23.4213604,91.167666,426.9999999999925,RailRoadCrossing,,
N1,271,LRP094,Link,Km post missing,23.4195271,91.17141600000001,90.00000000000341,KmPost,,
N1,272,LRP094a,Link,Left to Comilla Right to Noakhali,23.4191382,91.1721938,538.0000000000109,CrossRoad,,
N1,273,LRP094a,Bridge,MOSTAPUR RCC GIDER BRIDGE,23.4119324230158,91.1939029849206,27.9,RCC Girder Bridge,B,
N1,274,LRP095,Link,"Ctg 66 km,Feni 52 km",23.4149444,91.1801382,510.9999999999957,KmPost,,
N1,275,LRP095a,Link,Bridge start,23.4131111,91.18466629999999,27.99999999999159,Bridge,,
N1,276,LRP095b,Link,Bridge end,23.4130556,91.1849163,461.0000000000127,Bridge,,
N1,277,LRP096,Link,Km post missing,23.4125,91.1893886,1007.999999999981,KmPost,,
N1,278,LRP097,Link,Ctg 164 km,23.4113056,91.19888859999999,1027.000000000015,KmPost,,
N1,279,LRP098,Link,Ctg 163 km,23.4100833,91.2087778,36.99999999999193,KmPost,,
N1,280,LRP098a,Bridge,Matigara Bridge,23.3976518197887,91.2234221346859,27.35,RCC Girder Bridge,C,
N1,281,LRP098a,Link,Box culvert,23.4100278,91.2090833,979.9999999999898,Culvert,,
N1,282,LRP099,Link,Ctg 162 km,23.4048056,91.2165278,172.0000000000113,KmPost,,
N1,283,LRP099a,Link,Bridge start,23.40375,91.2176382,28.99999999999636,Bridge,,
N1,284,LRP099b,Link,Bridge end,23.4035556,91.21780490000002,798.9999999999924,Bridge,,
N1,285,LRP100,Link,Km post missing,23.39821344780434,91.22288776581436,1000.0,KmPost,,
N1,286,LRP101,Link,Km post missing,23.3915274,91.2292493,10.00000000000512,KmPost,,
N1,287,LRP101a,Bridge,SUAGAZI RCC GIDER BRIDGE,23.3713647755,91.2450175414999,30.4,RCC Girder Bridge,A,
N1,288,LRP101a,Link,Box culvert,23.3914441,91.22930490000002,892.0000000000101,Culvert,,
N1,289,LRP101b,Link,Box culvert,23.385083,91.2345552,15.00000000000057,Culvert,,
N1,290,LRP101c,Link,Box culvert,23.3849719,91.2346108,82.9999999999842,Culvert,,
N1,291,LRP102,Link,Km post missing,23.3843886,91.2351108,898.0000000000103,KmPost,,
N1,292,LRP102a,Link,Bridge start,23.3779716,91.2403608,30.00000000000114,Bridge,,
N1,293,LRP102b,Link,Bridge end,23.3777493,91.2405274,71.99999999998852,Bridge,,
N1,294,LRP103,Link,Km post missing,23.377166,91.2409163,1000.0,KmPost,,
N1,295,LRP104,Link,Km post missing,23.3695827,91.24627740000001,171.0000000000065,KmPost,,
N1,296,LRP104a,Bridge,LAL BAG RCC GIDER BRIDGE,23.3521636774381,91.2572910746724,22.8,RCC Girder Bridge,C,
N1,297,LRP104a,Link,Box culvert,23.3683327,91.2471108,903.9999999999964,Culvert,,
N1,298,LRP105,Link,"Ctg 156 km,Feni 43 km",23.3615278,91.2515556,365.9999999999997,KmPost,,
N1,299,LRP105a,Link,Bridge start,23.3586389,91.25325,24.00000000000091,Bridge,,
N1,300,LRP105a,Bridge,CHANSIRI BOXCUIVERT,23.342671472,91.264485636,14.3,Box Culvert,A,
N1,301,LRP105b,Link,Bridge end,23.3584444,91.2533333,609.9999999999994,Bridge,,
N1,302,LRP106,Link,Km post missing,23.3536944,91.25613890000001,687.0000000000118,KmPost,,
N1,303,LRP106a,Link,Box culvert,23.3486386,91.2599444,312.9999999999882,Culvert,,
N1,304,LRP107,Link,Km post missing,23.3463608,91.2616944,1000.0,KmPost,,
N1,305,LRP107a,Bridge,MIABAZAR BOX CULVERT,23.3301462324,91.2748792824,24.0,Box Culvert,A,
N1,306,LRP108,Link,Km post missing,23.3390552,91.26722159999998,444.0000000000168,KmPost,,
N1,307,LRP108a,Link,Bridge start,23.3360274,91.2700549,43.99999999999693,Bridge,,
N1,308,LRP108b,Link,Bridge end,23.3357219,91.27030490000001,142.9999999999865,Bridge,,
N1,309,LRP108c,Link,Road to Harishchar (Z1046),23.3347219,91.27116600000001,368.9999999999998,"SideRoad,Right",,
N1,310,LRP109,Link,Km post missing,23.3321938,91.2734716,1000.0,KmPost,,
N1,311,LRP109a,Bridge,NOYA BAZER BOX CULVERT,23.3180696869138,91.2830867321701,9.2,Box Culvert,A,
N1,312,LRP110,Link,Km post missing,23.3246382,91.278666,73.0000000000075,KmPost,,
N1,313,LRP110a,Link,Bridge start,23.324166,91.27911040000001,10.00000000000512,Bridge,,
N1,314,LRP110a,Bridge,DOLL BARI CULVERT,23.3083612731261,91.2865787034735,19.2,Box Culvert,B,
N1,315,LRP110b,Link,Bridge end,23.3240827,91.279166,916.9999999999874,Bridge,,
N1,316,LRP110c,Bridge,DHARMA PUR SLAB CULVERT,23.3034306450331,91.2889770397351,2.6,Slab Culvert,B,
N1,317,LRP111,Link,Km post missing,23.3171382,91.2836941,269.999999999996,KmPost,,
N1,318,LRP111a,Bridge,LALGORE BEZER CULVERT,23.2979675271676,91.2910141369942,3.2,Box Culvert,A,
N1,319,LRP111a,Link,Bridge start,23.3149444,91.2844719,19.00000000001967,Bridge,,
N1,320,LRP111b,Link,Bridge end,23.31475,91.2845552,597.999999999999,Bridge,,
N1,321,LRP111c,Link,Box culvert,23.3096389,91.2861386,112.9999999999853,Culvert,,
N1,322,LRP112,Link,Km post missing,23.3086944,91.2864163,547.0000000000113,KmPost,,
N1,323,LRP112a,Link,Box culvert,23.30425,91.288583,452.9999999999887,Culvert,,
N1,324,LRP112a,Bridge,SUPUYA BOX CULVERT,23.2897066386454,91.2929584711155,13.4,Box Culvert,A,
N1,325,LRP113,Link,Km post missing,23.3006111,91.29033299999999,519.0000000000197,KmPost,,
N1,326,LRP113a,Link,Bridge start,23.296083,91.2914997,13.99999999999579,Bridge,,
N1,327,LRP113a,Bridge,BOWCHI BAZAR CULVERT,23.2821949258397,91.2966655096899,4.6,Box Culvert,B,
N1,328,LRP113b,Link,Bridge end,23.2959719,91.2915274,466.9999999999845,Bridge,,
N1,329,LRP114,Link,Km post missing,23.2919163,91.2922219,502.0000000000095,KmPost,,
N1,330,LRP114a,Link,Box culvert,23.2876663,91.2936386,497.9999999999905,Culvert,,
N1,331,LRP114a,Bridge,AMAN GONG SLAB CULVERT,23.27301895,91.3029661882,6.3,Box Culvert,B,
N1,332,LRP115,Link,Km post missing,23.283583,91.2952219,774.0000000000151,KmPost,,
N1,333,LRP115a,Link,Box culvert,23.2787216,91.30027779999999,225.9999999999849,Culvert,,
N1,334,LRP116,Link,Km post missing,23.2768882,91.3011944,1000.0,KmPost,,
N1,335,LRP116a,Bridge,RANGAMATIA (1) BOX CULVERT,23.2618360940594,91.3070217386138,3.0,Box Culvert,B,
N1,336,LRP116b,Bridge,RANGOWATIA 2 CULVERT,23.25941665,91.3073611,3.0,Slab Culvert,B,
N1,337,LRP116c,Bridge,NOWA PARA BOX CULVERT,23.2576429774881,91.3076156494075,3.6,Box Culvert,B,
N1,338,LRP117,Link,Km post missing,23.2686382,91.30497220000001,115.9999999999997,KmPost,,
N1,339,LRP117a,Bridge,HARISHARDE CULVERT,23.2527463398104,91.3083926405213,4.5,Box Culvert,B,
N1,340,LRP117a,Link,Box culvert,23.2677493,91.30547220000001,277.0000000000152,Culvert,,
N1,341,LRP117b,Link,Box culvert,23.2654444,91.3064444,202.9999999999887,Culvert,,
N1,342,LRP117c,Link,Box culvert,23.2636667,91.30675,403.9999999999964,Culvert,,
N1,343,LRP118,Link,Km post missing,23.2601111,91.3072778,156.0000000000059,KmPost,,
N1,344,LRP118a,Bridge,SONAGATI BOX CULVERT,23.2443915125925,91.3114032292592,2.5,Box Culvert,B,
N1,345,LRP118a,Link,Box culvert,23.2587222,91.30744440000001,843.9999999999941,Culvert,,
N1,346,LRP118b,Bridge,BALUJURI BOX CULVERT,23.2429040619631,91.3119739539877,19.2,Box Culvert,B,
N1,347,LRP118d,Bridge,BALUZURI 2 CULVERT,23.2397920309669,91.3125740860465,2.6,Box Culvert,A,
N1,348,LRP119,Link,Km post missing,23.2511944,91.3086389,174.0000000000208,KmPost,,
N1,349,LRP119a,Bridge,KALIR BAZAR BOX CULVERT,23.2360759516523,91.3129901976744,2.5,Box Culvert,A,
N1,350,LRP119a,Link,Box culvert,23.249833,91.3091944,185.9999999999786,Culvert,,
N1,351,LRP119b,Link,Bridge start,23.248333,91.3098056,23.00000000001035,Bridge,,
N1,352,LRP119b,Bridge,KALIA BAZER BOC CULVERT,23.2289195919642,91.3134220678571,3.1,Box Culvert,B,
N1,353,LRP119c,Link,Bridge end,23.2481663,91.3098889,346.9999999999942,Bridge,,
N1,354,LRP119d,Link,Box culvert,23.2452774,91.3110556,269.999999999996,Culvert,,
N1,355,LRP120,Link,Km post missing,23.243083,91.3119167,163.0000000000109,KmPost,,
N1,356,LRP120a,Bridge,CHAUDDAGARAM BOX CULVERT,23.2259184472573,91.3135697177215,2.6,Box Culvert,B,
N1,357,LRP120a,Link,Box culvert,23.2416941,91.31236109999999,816.9999999999931,Culvert,,
N1,358,LRP120b,Bridge,CHADDAGRAM BAZAR BOX CULVERT,23.2220338977777,91.3137005933333,6.0,Box Culvert,A,
N1,359,LRP120b,Link,Box culvert,23.2344997,91.3131667,19.99999999999602,Culvert,,
N1,360,LRP121,Link,Km post missing,23.2343052,91.3131667,314.9999999999977,KmPost,,
N1,361,LRP121a,Link,Box culvert,23.2314993,91.31322220000001,448.0000000000217,Culvert,,
N1,362,LRP121b,Link,Box culvert,23.2275549,91.31352779999999,236.9999999999806,Culvert,,
N1,363,LRP121b,Bridge,HAYDAR POLE BOX CULVERT,23.2131955721448,91.3153497403899,14.3,Box Culvert,B,
N1,364,LRP122,Link,Km post missing,23.2253882,91.3135833,450.0000000000028,KmPost,,
N1,365,LRP122a,Link,Road to Bangadda (Z1045),23.221416,91.3137222,328.0000000000172,"SideRoad,Right",,
N1,366,LRP122a,Bridge,FALGUNCORA CULVERT,23.2050386287937,91.3163167282749,6.1,Box Culvert,A,
N1,367,LRP122b,Link,Box culvert,23.2184993,91.31438890000001,221.99999999998,Culvert,,
N1,368,LRP123,Link,Km post missing,23.2165556,91.3149167,718.0000000000177,KmPost,,
N1,369,LRP123a,Link,Box culvert,23.2103056,91.31572220000001,281.9999999999823,Culvert,,
N1,370,LRP123a,Bridge,ATTOCK GRAM BOX CULVERT,23.1961887953757,91.3176705069364,6.1,Box Culvert,A,
N1,371,LRP124,Link,Km post missing,23.2078889,91.3159722,771.0000000000008,KmPost,,
N1,372,LRP124a,Bridge,BOSONTA PUR BOX CULVERT,23.1874350254302,91.3209051317399,6.1,Box Culvert,C,
N1,373,LRP124a,Link,Box culvert,23.201,91.31680490000001,228.9999999999992,Culvert,,
N1,374,LRP125,Link,Km post missing,23.1990274,91.31705490000002,865.0000000000091,KmPost,,
N1,375,LRP125a,Bridge,BASHONTA PUR (2),23.1817958149837,91.3208787514658,9.5,Box Culvert,B,
N1,376,LRP125a,Link,Box culvert,23.1921108,91.31855490000001,134.9999999999909,Culvert,,
N1,377,LRP126,Link,Km post missing,23.1909997,91.3192493,523.0000000000103,KmPost,,
N1,378,LRP126a,Link,Bridge start,23.1866941,91.3212493,11.99999999998624,Bridge,,
N1,379,LRP126a,Bridge,NANKORA BOX CULVERT,23.1726272318681,91.3205774642857,3.1,Box Culvert,B,
N1,380,LRP126b,Link,Bridge end,23.1866108,91.32127709999999,465.0000000000034,Bridge,,
N1,381,LRP127,Link,Km post missing,23.1826382,91.3210827,614.0000000000185,KmPost,,
N1,382,LRP127a,Link,Box culvert,23.1773604,91.31980490000001,515.0000000000006,Culvert,,
N1,383,LRP127a,Bridge,ANDAJER BAZER BOX CULVERT,23.1635138669191,91.3215889464646,9.5,Box Culvert,A,
N1,384,LRP128,Link,Ctg 133 km,23.172916,91.32052709999999,545.9999999999781,KmPost,,
N1,385,LRP128a,Link,Bridge start,23.1681382,91.3213604,14.00000000002422,Bridge,,
N1,386,LRP128a,Bridge,DIMATOLI (1) BOX CULVERT,23.1527364949367,91.3243178772152,6.3,Box Culvert,B,
N1,387,LRP128b,Link,Bridge end,23.1680549,91.3213604,439.9999999999977,Bridge,,
N1,388,LRP129,Link,Km post missing,23.1641389,91.3214993,791.9999999999874,KmPost,,
N1,389,LRP129a,Bridge,DIMATOLY (2) BOX CULVERT,23.1436667679334,91.3266680470308,3.5,Box Culvert,B,
N1,390,LRP129a,Link,Box culvert,23.1571667,91.3224993,208.0000000000126,Culvert,,
N1,391,LRP130,Link,Km post missing,23.1554167,91.3232771,631.9999999999766,KmPost,,
N1,392,LRP130a,Bridge,JAGARNATHPUR BOX CULVERT,23.1389893200345,91.3263585348877,6.1,Box Culvert,B,
N1,393,LRP130a,Link,Road to Nangolhat (Z1048),23.1496941,91.3254993,269.0000000000055,"SideRoad,Right",,
N1,394,LRP130b,Link,Box culvert,23.1480274,91.3264993,99.00000000001796,Culvert,,
N1,395,LRP131,Link,Km post missing,23.1471663,91.3266938,420.9999999999923,KmPost,,
N1,396,LRP131a,Link,Box culvert,23.1433886,91.326666,579.0000000000077,Culvert,,
N1,397,LRP131a,Bridge,JAGOT PUR BOX CULVERT,23.1332639685968,91.327546416481,3.0,Box Culvert,B,
N1,398,LRP131b,Bridge,HASO BOTHACH BOX CULVERT,23.1252363577777,91.3303863688888,6.5,Box Culvert,A,
N1,399,LRP132,Link,Km post missing,23.1382219,91.32630490000001,101.9999999999754,KmPost,,
N1,400,LRP132a,Bridge,FOKIR BAZAR SLAB CULVERT,23.1196973774193,91.3328165129032,4.5,Slab Culvert,B,
N1,401,LRP132a,Link,Box culvert,23.1374163,91.32647159999999,898.0000000000246,Culvert,,
N1,402,LRP133,Link,Km post missing,23.1295827,91.3284993,69.99999999999318,KmPost,,
N1,403,LRP133a,Bridge,KAKKARA CULVERT,23.1158251554,91.335094485,5.3,Box Culvert,B,
N1,404,LRP133a,Link,Box culvert,23.1290827,91.3287216,675.0000000000114,Culvert,,
N1,405,LRP133b,Link,Box culvert,23.1234993,91.3311382,254.9999999999955,Culvert,,
N1,406,LRP134,Link,Km post missing,23.1213327,91.33205490000002,247.9999999999905,KmPost,,
N1,407,LRP134a,Bridge,Chanara Box Culvert,23.1074284451388,91.3400495436111,6.1,Box Culvert,A,
N1,408,LRP134a,Link,Box culvert,23.1193049,91.3329993,27.99999999999159,Culvert,,
N1,409,LRP135,Link,"Ctg 127 km,Feni 16 km",23.1191382,91.3330827,1000.0,KmPost,,
N1,410,LRP135a,Bridge,CHANGARPULL(II) BOX CULVERT,23.1017563206521,91.343162998913,3.1,Box Culvert,B,
N1,411,LRP135b,Bridge,ADONCORA,23.0973512527272,91.3454956309091,9.5,Box Culvert,B,
N1,412,LRP136,Link,Km post missing,23.1113611,91.3378052,74.99999999998863,KmPost,,
N1,413,LRP136a,Link,Box culvert,23.1108056,91.3381386,719.9999999999989,Culvert,,
N1,414,LRP136a,Bridge,PODOYA BOX CULVERT,23.0930298369186,91.3478308386627,3.1,Box Culvert,A,
N1,415,LRP136b,Link,Box culvert,23.1051111,91.3413608,205.0000000000125,Culvert,,
N1,416,LRP136c,Bridge,FOEALTPARA BOX CULVERT,23.0870753710144,91.3512101492753,9.25,Box Culvert,B,
N1,417,LRP137,Link,Km post missing,23.1035,91.3422497,368.0000000000234,KmPost,,
N1,418,LRP137a,Bridge,UTTOR KAIEATI CULVERT,23.0819909531309,91.3541811474383,3.5,Box Culvert,A,
N1,419,LRP137a,Link,Box culvert,23.1005833,91.34377740000001,549.999999999983,Culvert,,
N1,420,LRP137b,Link,Box culvert,23.0961941,91.3461108,81.99999999999363,Culvert,,
N1,421,LRP137b,Bridge,KOKALI BOX CULVERT,23.0779647046997,91.3566005031331,14.2,Box Culvert,B,
N1,422,LRP138,Link,Km post missing,23.095583,91.3464441,688.0000000000166,KmPost,,
N1,423,LRP138a,Link,Box culvert,23.0901108,91.34941629999999,311.9999999999834,Culvert,,
N1,424,LRP138a,Bridge,DUTHOSHA BOX CULVERT,23.070198184,91.3603022,6.1,Box Culvert,B,
N1,425,LRP139,Link,Km post missing,23.0876108,91.35088890000002,344.9999999999989,KmPost,,
N1,426,LRP139a,Link,Box culvertt,23.0849719,91.35247220000001,527.0000000000152,Culvert,,
N1,427,LRP139b,Link,Bridge start,23.0808049,91.3548611,16.99999999999591,Bridge,,
N1,428,LRP139c,Link,Bridge end,23.0806938,91.35494440000001,193.0000000000121,Bridge,,
N1,429,LRP140,SourceSink,Ctg 122 km,23.0792493,91.3558333,765.9999999999911,KmPost,,4206.956177924216
N1,430,LRP140a,Link,Box culvert,23.0732493,91.3594167,234.0000000000089,Culvert,,
N1,431,LRP140a,Bridge,MOHAMMAD ALI MAZAR,23.0607473333333,91.3618624619047,4.0,Box Culvert,B,
N1,432,LRP141,Link,Km post missing,23.0712493,91.3599722,274.9999999999773,KmPost,,
N1,433,LRP141a,Link,Start of Feni road Division / Start of Feni road Division,23.0688604,91.36072220000001,611.0000000000184,Others / Others,,
N1,434,LRP141b,Link,Box Culvert,23.0636944,91.3616389,18.00000000000068,Culvert,,
N1,435,LRP142,Link,Ctg 103 km,23.0635278,91.3616389,229.9999999999898,KmPost,,
N1,436,LRP142a,Bridge,FATAPUR BOX CULVERT,23.0379728055555,91.3656784724359,10.8,Box Culvert,A,
N1,437,LRP142a,Link,Road to Karerhat (Z1031),23.0614722,91.3616667,882.000000000005,"SideRoad,Right",,
N1,438,LRP143,Link,Ctg 102 km,23.0538611,91.36372220000001,500.0,KmPost,,
N1,439,LRP143a,Link,Z1031,23.0479441,91.3651389,521.000000000015,CrossRoad,,
N1,440,LRP143a,Bridge,DEBIPUR SLAB CULVERT,23.0269801170731,91.3655004839721,1.6,Slab Culvert,A,
N1,441,LRP144,Link,Ctg 101 km,23.0449719,91.36536109999999,195.9999999999695,KmPost,,
N1,442,LRP144a,Link,Box culvert,23.0427774,91.3654444,336.0000000000127,Culvert,,
N1,443,LRP144b,Link,Rail Road Crossing,23.0398052,91.3656111,468.0000000000177,RailRoadCrossing,,
N1,444,LRP145,Link,Km post missing,23.0360274,91.36575,734.9999999999852,KmPost,,
N1,445,LRP145a,Link,Box culvert,23.029416,91.36563890000001,286.9999999999777,Culvert,,
N1,446,LRP145a,Bridge,CHARIPUR CULVERT.,23.0124048410423,91.3779796149837,3.4,Box Culvert,A,
N1,447,LRP146,Link,"Ctg 99 km,Feni 3 km",23.0269716,91.3655,240.0000000000091,KmPost,,
N1,448,LRP146a,Link,Road to Biroli (Z1030),23.0248327,91.3655278,760.9999999999957,"SideRoad,Right",,
N1,449,LRP147,Link,"Ctg 98 km,Feni 2 km",23.0193604,91.3697771,151.0000000000105,KmPost,,
N1,450,LRP147a,Link,Box culvert,23.0185271,91.37083270000001,723.9999999999895,Culvert,,
N1,451,LRP147b,Link,Box culvert,23.0140833,91.37597159999999,125.0,Culvert,,
N1,452,LRP148,Link,Km post missing,23.0132778,91.37694379999999,614.0000000000043,KmPost,,
N1,453,LRP148a,Bridge,RAMPUR BOX CULVERT,22.999248756,91.3957752,1.5,Box Culvert,A,
N1,454,LRP148a,Intersection,Intersection with N104 / Km post missing,23.0095556,91.3813604,1407.000000000011,CrossRoad / KmPost,,
N1,455,LRP149a,Bridge,RAMPUR BRIDGE,22.9947280792802,91.4022894900763,23.4,RCC Girder Bridge,A,
N1,456,LRP149b,Bridge,Rampur Bridge(R),22.9945936133042,91.4024539137404,22.15,PC Girder Bridge,A,
N1,457,LRP149c,Bridge,.,22.9927169359869,91.4047486961832,1.9,Box Culvert,A,
N1,458,LRP150,Link,Ctg 95 km,23.0018889,91.3920552,1000.0,KmPost,,
N1,459,LRP151,Link,Km post missing,22.9963886,91.3998052,85.00000000000796,KmPost,,
N1,460,LRP151a,Link,Bridge start,22.9961941,91.4005,22.99999999999613,Bridge,,
N1,461,LRP151b,Link,Bridge end,22.9960552,91.4006667,917.0000000000016,Bridge,,
N1,462,LRP152,Link,"Ctg 93 km,Lalpole 1 km",22.9906941,91.4072222,447.9999999999791,KmPost,,
N1,463,LRP152a,Link,Road to Feni Town (Z1034),22.9877774,91.41,296.0000000000207,"SideRoad,Left",,
N1,464,LRP152b,Link,Road to Sonagazi (Z1034),22.9858886,91.4120556,256.0000000000002,"SideRoad,Right",,
N1,465,LRP153,Link,Ctg 91 km,22.9842219,91.41372220000001,1050.999999999988,KmPost,,
N1,466,LRP154,Link,Ctg 91 km,22.9774438,91.42058270000001,1000.0,KmPost,,
N1,467,LRP155,Link,Km post missing,22.9711382,91.4273882,1000.0,KmPost,,
N1,468,LRP155a,Bridge,LAMUA BRIDGE,22.9614487369369,91.4429962027027,94.05,PC Girder Bridge,B,
N1,469,LRP156,Link,Km post missing,22.9663333,91.4356108,780.0000000000011,KmPost,,
N1,470,LRP156a,Link,Bridge start,22.9624167,91.44169409999999,109.0000000000089,Bridge,,
N1,471,LRP156b,Link,Bridge end,22.9618056,91.4424997,110.99999999999,Bridge,,
N1,472,LRP157,Link,Km post missing,22.9611667,91.44338859999999,1043.000000000006,KmPost,,
N1,473,LRP158,Link,Ctg 87 km,22.9561389,91.45177779999999,1000.0,KmPost,,
N1,474,LRP159,Link,Km post missing,22.9514444,91.46002779999999,1012.0,KmPost,,
N1,475,LRP159a,Bridge,FAZAILPUR BOXCULVERT,22.9486038666666,91.4794993833333,1.5,Box Culvert,A,
N1,476,LRP160,Link,"Ctg 85 km,Bairyahat 10 km",22.9479997,91.46899930000001,737.9999999999995,KmPost,,
N1,477,LRP160a,Link,Road to Mounshirhat (Z1081),22.9483608,91.4761382,262.0000000000005,"SideRoad,Left",,
N1,478,LRP161,Link,Km post missing,22.9484997,91.4786938,1008.00000000001,KmPost,,
N1,479,LRP161a,Bridge,MUHURI BRIDGE,22.9496126090047,91.502066899526,191.5,PC Girder Bridge,B,
N1,480,LRP162,Link,Ctg 83 km,22.9497497,91.4883608,1000.0,KmPost,,
N1,481,LRP163,Link,Km post missing,22.9497774,91.49802740000001,287.9999999999825,KmPost,,
N1,482,LRP163a,Link,Bridge start,22.9496663,91.5007778,211.0000000000127,Bridge,,
N1,483,LRP163b,Link,Bridge end,22.949583,91.50277779999999,508.9999999999861,Bridge,,
N1,484,LRP164,SourceSink,Ctg 81 kkm,22.9482774,91.50725,618.9999999999998,KmPost,,4526.297280151589
N1,485,LRP164a,Link,Road to Chhagalnaiya (Z1032),22.9439441,91.51086109999999,381.0000000000002,"SideRoad,Left",,
N1,486,LRP165,Link,Km post missing,22.940833,91.5124444,1000.0,KmPost,,
N1,487,LRP166,Link,Km post missing,22.9329716,91.51722159999998,1000.0,KmPost,,
N1,488,LRP166a,Bridge,DHOOM GHAT PC GIRDER,22.9149647061403,91.5262895350877,220.6,PC Girder Bridge,B,
N1,489,LRP166c,Bridge,BUMGAT BOXCULVERT,22.9097128884012,91.5289285034482,6.1,Box Culvert,A,
N1,490,LRP167,Link,Km post missing,22.9248882,91.5213327,1000.0,KmPost,,
N1,491,LRP167a,Bridge,BOROYAR PARA SLUB CULVERT,22.9042462955223,91.5316297776119,3.0,Slab Culvert,A,
N1,492,LRP168,Link,Km post missing,22.9167216,91.5253882,134.0000000000146,KmPost,,
N1,493,LRP168a,Link,Bridge start,22.9156667,91.5259438,227.9999999999802,Bridge,,
N1,494,LRP168b,Link,Bridge end/Start of Chittagong Road Division / Bridge end/Start of Chittagong Road Division,22.9138056,91.5268604,638.0000000000052,Bridge / Bridge,,
N1,495,LRP169,Link,Km post missing,22.9085833,91.5294993,464.0000000000271,KmPost,,
N1,496,LRP169a,Bridge,BAROYARHAT BOX CULVERT,22.8916386,91.5354719,3.0,Box Culvert,A,
N1,497,LRP169a,Link,Box culvert,22.9046667,91.53144379999999,535.9999999999729,Culvert,,
N1,498,LRP170,Link,Km post missing,22.9003333,91.5333608,82.99999999999841,KmPost,,
N1,499,LRP170a,Link,End of Bituminous Pavment,22.8994441,91.5336108,637.0000000000005,Others,,
N1,500,LRP170b,Link,Road to Karerhat (R151),22.8939997,91.5346941,112.9999999999995,"SideRoad,Left",,
N1,501,LRP170c,Link,Start of Bituminious Pavement,22.8929719,91.5350274,104.0000000000134,Others,,
N1,502,LRP170d,Link,Box culvert,22.8921663,91.5353052,62.99999999998818,Culvert,,
N1,503,LRP171,Link,Km post missing,22.8916386,91.5354719,1000.0,KmPost,,
N1,504,LRP171a,Bridge,UTTOR SONAPAR BOX CULVERT,22.8746986941176,91.5408836647058,4.3,Box Culvert,A,
N1,505,LRP171b,Bridge,CHAIRMEN BARI BOX CULVERT,22.872722034892,91.5415958766187,2.0,Box Culvert,A,
N1,506,LRP171c,Bridge,MADDAM SONAPAR(1) BOX CULVERT,22.8680563702127,91.5432963340425,1.5,Box Culvert,A,
N1,507,LRP172,Link,Km post missing / Box culvert,22.8829993,91.5381663,914.999999999992,KmPost / Culvert,,
