road,id,model_type,name,lat,lon,length,condition
N1,1387,bridge,BAKKHALI BRIDGE,21.4294033629834,92.0318887491712,148.5,A
N1,1388,bridge,Bakkhali Bridge,21.4294033629834,92.0318887491712,136.3,C
N1,1389,link,Box culvert,21.434583,92.09738859999999,148.99999999994407,
N1,1390,bridge,MOHURI RARA BOX,21.4303257834586,92.0296206984962,3.5,A
N1,1391,bridge,RABAR DAM BOX,21.4301539217391,92.0283434956521,10.3,A
N1,1392,bridge,LINK ROAD CULVERT,21.426498621044,92.0238834076672,9.0,A
N1,1393,link,"Cox,s Bazar 17 km",21.433444100000003,92.0969997,285.000000000025,
N1,1394,link,Box culvert,21.4310271,92.0961941,228.999999999985,
N1,1395,bridge,BESIC AREA,21.423063061512,92.0267879589347,4.5,C
N1,1396,link,Box culvert,21.429027100000003,92.09549969999999,79.00000000006457,
N1,1397,bridge,BASIC ARIA (1),21.4226721680412,92.0272924520618,11.3,C
N1,1398,link,Ramu old Section (N109),21.428499300000002,92.0951941,112.99999999999955,
N1,1399,link,Box culvert,21.4283604,92.0941663,283.99999999993497,
N1,1400,link,"Cox,s Bazar 16 km",21.428110399999998,92.0914719,191.00000000008777,
N1,1401,bridge,KAMBIR GONA,21.4194017834586,92.031682906015,2.4,C
N1,1402,link,Bridge start,21.427916,92.0896108,24.999999999977263,
N1,1403,bridge,HAMBIR GONA (1),21.4170232427616,92.0347260730512,7.2,B
N1,1404,link,Bridge end,21.427888199999998,92.08938859999999,560.9999999999786,
N1,1405,link,Box culvert,21.4271104,92.08408299999999,206.99999999999363,
N1,1406,bridge,HAMBIR GONA-(2),21.4161167631868,92.0359357093406,8.1,C
N1,1407,link,"Cox,s Bazar 15 km",21.4269716,92.0821104,175.99999999998772,
N1,1408,bridge,KANAR PARA,21.4142599314893,92.0386736859574,10.9,A
N1,1409,link,Box culvert,21.426777100000002,92.0804716,384.00000000001455,
N1,1410,link,Box culvert,21.426471600000003,92.0767771,403.99999999999636,
N1,1411,bridge,SHORAR COOL,21.4124968430517,92.0395268517711,8.3,A
N1,1412,bridge,SOUTH MITTA CHORI,21.4110029325153,92.0443379558282,8.3,B
N1,1413,link,"Cox,s Bazar 14 km",21.4267216,92.0730827,260.99999999996726,
N1,1414,bridge,SOUTH MITHACHARI,21.4102488567901,92.0480366814814,2.2,B
N1,1415,link,Box culvert,21.427416,92.07072159999998,739.0000000000327,
N1,1416,bridge,SOUTH MITHACHARI,21.4102981858461,92.0496622239999,8.2,A
N1,1417,bridge,SOUTH MITTA CULVERT,21.4099236838827,92.0518884435897,1.9,A
N1,1418,link,Cox's Bazar 13km,21.4276938,92.06436109999999,130.9999999999718,
N1,1419,bridge,SOUTH MITHACHARI,21.4088399161904,92.0550238095238,3.0,A
N1,1420,link,Box culvert,21.4270827,92.0632778,263.00000000003365,
N1,1421,bridge,SOUTH MITHACHARI,21.4079574071005,92.0560124923076,2.8,A
N1,1422,link,Box culvert,21.427332699999997,92.0608333,336.9999999999891,
N1,1423,link,Box culvert,21.427888199999998,92.0576667,237.99999999999955,
N1,1424,bridge,SHAMMOTI PARA,21.4063607143344,92.0580467784983,10.0,D
N1,1425,link,Box culvert,21.4280549,92.0554167,29.000000000053205,
N1,1426,link,"Cox,s Bazar 12 km",21.428082699999997,92.0551389,231.9999999999709,
N1,1427,bridge,CHALATOLI,21.4041499171641,92.0618387037313,1.6,A
N1,1428,link,Box culvert,21.4280549,92.0529444,463.0000000000223,
N1,1429,bridge,CHALIYATOLI,21.402009374844,92.0647406251559,3.6,A
N1,1430,link,Bridge start,21.4274993,92.0484441,17.99999999997226,
N1,1431,link,Bridge end,21.427527100000002,92.0483886,272.0000000000482,
N1,1432,bridge,RAKALAN PARA STEEL BEAM AND RCC SLAB,21.4001878992395,92.0660829174905,8.0,C
N1,1433,bridge,CHALIYA TOLI -2 ARCH MASONRY,21.3987858977186,92.0665265524714,1.3,C
N1,1434,link,"Cox,s Bazar 11 km",21.4287771,92.0461941,233.9999999999236,
N1,1435,bridge,PANCHORI,21.3950144227586,92.0675884137931,8.3,A
N1,1436,link,Box culvert,21.4295549,92.044083,500.0,
N1,1437,link,Box culvert,21.4298049,92.0392774,254.0000000000191,
N1,1438,bridge,PANCHORA STEEL BEAM AND RCC SLAB,21.3908555107438,92.0684757008264,22.0,C
N1,1439,link,"Cox,s Bazar 10 km",21.4296938,92.0368608,223.99999999998954,
N1,1440,bridge,PANAR CHORH -3 SLAB CULVERT,21.3888052,92.0689623,2.7,C
N1,1441,link,Box culvert,21.4289716,92.0348608,361.99999999996635,
N1,1442,bridge,PANCHARA SLAB CULVERT,21.3874538459459,92.0697162891891,2.7,B
N1,1443,link,Bridge start,21.429443799999998,92.0316104,141.0000000000764,
N1,1444,link,Bridge end,21.4300827,92.03047159999998,132.99999999998136,
N1,1445,bridge,PANCHARA SLAB CULVERT,21.386218603409,92.0702884892045,2.9,C
N1,1446,bridge,PANCHARA SLAB CULVERT,21.3856411333333,92.0704543196078,1.8,C
N1,1447,link,Box culvert,21.430416,92.02930490000001,105.9999999999377,
N1,1448,bridge,PANAR CHORA SLAB CULVERT,21.3844064618421,92.0705223447368,2.8,B
N1,1449,bridge,PANCHORI SLAB CULVERT,21.3831050828947,92.0708809157894,1.8,B
N1,1450,bridge,PANCHARA SLAB CULVERT,21.3829076671052,92.0709510842105,1.7,A
N1,1451,link,"Cox,s Bazar 9 km",21.430166,92.02836040000001,46.000000000105956,
N1,1452,bridge,PANCHORI,21.3808422435754,92.0709982664804,0.8,A
N1,1453,link,Box culvert,21.429888199999997,92.02797159999999,612.9999999999427,
N1,1454,link,Box culvert,21.426249300000002,92.0235827,64.99999999999773,
N1,1455,bridge,DALA -2 SLAB CULVERT,21.3796187798882,92.0706130385474,1.5,B
N1,1456,link,"N110,Link road-Cox' Bazar, (Labonir more)",21.425860399999998,92.023166,13.000000000033651,
N1,1457,bridge,DALA-2 SLAB CULVERT,21.3793128,92.0704913857142,1.5,A
N1,1458,bridge,DALA-3 SLAB CULVERT,21.3778510915584,92.0703548240259,2.2,C
N1,1459,bridge,DALA SLAB CULVERT,21.3768882285714,92.0711223285714,1.5,A
N1,1460,bridge,DALA SLAB CULVERT,21.3762792890109,92.0717458313186,3.0,A
N1,1461,bridge,DHALLA SLAB CULVERT,21.3750850565217,92.0730282999999,2.4,C
N1,1462,link,Teknaf 79 km,21.4258049,92.0232493,581.9999999999368,
N1,1463,bridge,PANAR CHORI SLAB CULVERT,21.3745372352601,92.0740615132948,1.3,A
N1,1464,link,Box culvert,21.4225549,92.0274438,71.00000000002638,
N1,1465,link,Box culvert,21.4220827,92.02786040000001,326.0000000000218,
N1,1466,bridge,PANAR HORA SLAB CULVERT,21.3743800190751,92.0748617416184,1.3,A
N1,1467,bridge,PANCR CHAR SLAB CULVERT,21.3737957588607,92.0766236613924,1.3,C
N1,1468,bridge,TULA BAGAN SLAB CULVERT,21.3724168458515,92.0778930973799,1.3,C
N1,1469,bridge,TULA BAGAN BOX CULVERT,21.3706902708737,92.0790672786407,1.3,A
N1,1470,bridge,TELA BAGAN SLAB CULVERT,21.3697436389312,92.0796434824427,1.3,A
N1,1471,link,"Teknaf 78 km,Uttia 24 km",21.4199716,92.03024930000001,266.00000000001955,
N1,1472,link,Box culvert,21.419110399999997,92.032416,449.0000000000123,
N1,1473,bridge,TULA BAGAN.,21.3686452190839,92.0800514992366,1.3,A
N1,1474,link,Box culvert,21.4165,92.0353052,181.99999999995953,
N1,1475,bridge,PARARHORA CULVERT,21.367599241791,92.0804686731343,1.3,B
N1,1476,link,Box culvert,21.4156389,92.0367219,134.9999999999909,
N1,1477,bridge,TULA BAGUN,21.3649267960264,92.0813617278145,7.1,C
N1,1478,bridge,TULA BAGAN,21.3641002252199,92.0813316052785,1.3,B
N1,1479,bridge,TOLA BAGAN,21.3613004264018,92.0805440936915,1.6,B
N1,1480,link,"Teknaf 77 km,Uthia 23 km",21.415055600000002,92.03783299999999,235.00000000001364,
N1,1481,link,Box culvert,21.413583300000003,92.0393886,366.9999999999618,
N1,1482,bridge,TULA BAGAN,21.3604702002336,92.0801526114486,2.5,A
N1,1483,bridge,NORTH-CONIAPARA,21.3597277864485,92.0798025359813,1.3,A
N1,1484,link,Box culvert,21.412055600000002,92.039583,172.00000000002547,
N1,1485,link,Bridge start,21.4115,92.04380520000001,48.00000000000182,
N1,1486,bridge,NORTH CONIAPARA,21.3587458843457,92.0793395329439,2.2,C
N1,1487,bridge,NORTH CONIA PARA BOX CULVERT,21.3562553024,92.0790827,4.0,A
N1,1488,link,Bridge end,21.4111667,92.0441108,163.0000000000109,
N1,1489,link,Box culvert,21.4103056,92.0453052,56.99999999995953,
N1,1490,link,"Teknaf 76 km,Uthia 22 km",21.4101111,92.0458052,243.00000000005184,
N1,1491,bridge,WEST CONIARA,21.3500251952038,92.0784342935251,21.5,A
N1,1492,bridge,Modomconiara,21.3500251952038,92.0784342935251,21.5,C
N1,1493,link,Box culvert,21.41025,92.04805520000001,324.99999999998863,
N1,1494,link,Box culvert,21.4103333,92.0508333,273.00000000002456,
N1,1495,link,Box culvert,21.409416699999998,92.0531944,180.00000000000682,
N1,1496,bridge,CONIA PARA,21.3453322117757,92.0789703396261,11.3,C
N1,1497,link,"Teknaf 75 km,Uthia 21 km",21.409083300000002,92.05475,209.99999999997954,
N1,1498,bridge,KHONIA POLONG,21.3420893171962,92.0788538753271,14.1,A
N1,1499,link,Box culvert,21.4079722,92.056,168.99999999992588,
N1,1500,link,Box culvert,21.406722199999997,92.0570556,293.0000000000632,
N1,1501,link,Box culvert,21.4058611,92.0594167,268.0000000000291,
N1,1502,bridge,KHONIA POLONG.,21.3365566114155,92.0789637010654,2.3,B
N1,1503,link,Km post missing,21.4040556,92.06197220000001,156.99999999998226,
N1,1504,bridge,DOA PATONG,21.3338390771689,92.0790428645357,24.1,C
N1,1505,link,Box culvert,21.4039167,92.0628333,480.9999999999377,
N1,1506,link,Box culvert,21.400888899999998,92.06586109999999,263.00000000003365,
N1,1507,link,Bridge start,21.398694100000004,92.0665556,15.000000000043201,
N1,1508,link,Bridge end,21.398583,92.0665833,165.99999999993997,
N1,1509,link,Box culvert,21.3971663,92.0668882,19.0000000000623,
N1,1510,link,"Teknaf 74 km,Uthia 20 km",21.396971899999997,92.066916,435.0000000000023,
N1,1511,bridge,JASOYA PALONG,21.3269177037394,92.0819708735826,45.6,C
N1,1512,link,Box culvert,21.393333,92.068166,483.99999999998045,
N1,1513,link,Bridge start,21.3891108,92.06869379999999,17.99999999997226,
N1,1514,bridge,JASOYA PALONG RCC GIDER BRIDGE,21.3237869258823,92.0857429782352,5.0,C
N1,1515,link,Bridge end,21.388944100000003,92.06880490000002,57.00000000001637,
N1,1516,link,"Teknaf 73 km, Ukhia 19km",21.388527399999997,92.0692771,147.9999999999677,
N1,1517,bridge,MORICHIA,21.3211087823529,92.0888836352941,11.2,D
N1,1518,link,Box culvert,21.3873052,92.0697771,175.99999999998772,
N1,1519,link,Box culvert,21.3858886,92.07044379999999,153.00000000002,
N1,1520,bridge,Jasoya check post.,21.3205831278931,92.0894967632047,1.3,B
N1,1521,link,Box culvert,21.384583,92.07049930000001,76.00000000002183,
N1,1522,link,Box culvert,21.3839441,92.0705827,152.00000000004366,
N1,1523,bridge,MARIECHA BAZAR,21.3162096661991,92.0939592732117,49.3,C
N1,1524,link,Box culvert,21.3826938,92.0710271,167.99999999994952,
N1,1525,link,Box culvert,21.3813049,92.0710827,29.999999999972715,
N1,1526,link,Box culvert,21.3811104,92.0710827,179.00000000003047,
N1,1527,link,"Teknaf 72 km,Uthia 18 km",21.3796104,92.0706104,91.00000000000819,
N1,1528,link,Box culvert,21.378916,92.07033270000001,153.99999999999636,
N1,1529,bridge,MORICHIA PALONG,21.308226843421,92.0972648315789,2.4,B
N1,1530,link,Box culvert,21.377582699999998,92.0703604,38.99999999998727,
N1,1531,link,Box culvert,21.3773882,92.0706104,182.00000000001637,
N1,1532,link,Box culvert,21.3762216,92.07180490000002,164.99999999996362,
N1,1533,link,Box culvert,21.3752493,92.0727771,115.0000000000091,
N1,1534,link,Box culvert,21.3747771,92.0734993,64.99999999999773,
N1,1535,link,Box culvert,21.3745549,92.0739716,173.00000000005866,
N1,1536,link,Box culvert,21.374249300000002,92.07552709999999,15.99999999996271,
N1,1537,link,"Teknaf 71km, Ukhia 17km",21.374249300000002,92.0756938,158.00000000001546,
N1,1538,link,Box culvert,21.373693799999998,92.07683270000001,82.99999999996999,
N1,1539,bridge,MORICHIA PALONG,21.3035165189189,92.0968487459459,2.3,C
N1,1540,bridge,SHAPUR STEEL BEAM AND RCC SLAB,21.2997453619819,92.0974772590991,61.3,D
N1,1541,link,Box culvert,21.3731938,92.0773327,228.999999999985,
N1,1542,link,Box culvert,21.3714993,92.07855490000001,206.00000000001728,
N1,1543,link,Box culvert,21.3698327,92.0796104,262.0000000000573,
N1,1544,link,Box culvert,21.3678882,92.0803327,133.99999999990087,
N1,1545,link,Box culvert,21.366943799999998,92.08077709999999,84.00000000006003,
N1,1546,link,"Teknaf 70 km,Uthia 16 km",21.366277800000002,92.08105490000001,63.99999999996453,
N1,1547,link,Box culvert,21.365722199999997,92.0812771,151.00000000001046,
N1,1548,link,Box culvert,21.3644167,92.081416,341.0000000000082,
N1,1549,link,Box culvert,21.3615,92.0806382,427.99999999999727,
N1,1550,link,Box culvert,21.3580833,92.07902709999999,44.00000000003956,
N1,1551,link,"Teknaf 69 km,Uthia 15 km",21.35775,92.07902709999999,64.00000000002137,
N1,1552,link,Box culvert,21.357194399999997,92.0791104,95.9999999999468,
N1,1553,bridge,SHAPUR,21.2887748,92.0999549688796,14.1,A
N1,1554,link,Box culvert,21.356333300000003,92.0790827,125.0,
N1,1555,bridge,COTBAZR MUSLIM HOS,21.28755005,92.1000623912863,11.0,B
N1,1556,link,Box culvert,21.35525,92.0790827,305.0000000000068,
N1,1557,bridge,COURT BAZAR,21.2837382315436,92.1005546348993,10.3,A
N1,1558,link,Box culvert,21.3526667,92.0783327,416.99999999997317,
N1,1559,link,"Teknaf 68 km,Uthia 14 km",21.3490552,92.07847159999999,312.00000000006867,
N1,1560,link,Bridge start,21.3463608,92.07902709999999,25.999999999953616,
N1,1561,link,Bridge end,21.346138600000003,92.0789993,535.000000000025,
N1,1562,link,Box culvert,21.3414997,92.0788327,122.9999999999336,
N1,1563,link,"Teknaf 67 km,Uthia 13 km",21.3404997,92.0784993,268.0000000000291,
N1,1564,link,Box culvert,21.338194100000003,92.078916,656.9999999999823,
N1,1565,bridge,RATNAPALANG,21.2740057908634,92.1044223449799,14.0,A
N1,1566,link,Box culvert,21.3324716,92.0790827,164.0000000000441,
N1,1567,bridge,CHADIRIKHANA,21.2738921701807,92.1044785698795,23.5,A
N1,1568,bridge,CHADIRIKHANA,21.271611640763,92.1056070839357,23.5,A
N1,1569,bridge,EJILA,21.2676412724612,92.1091529913941,11.1,C
N1,1570,link,"Teknaf 66 km,Uthia 12 km",21.3311104,92.07886040000001,158.00000000001546,
N1,1571,link,Khulna Plong Bridge,21.3297771,92.0787771,31.999999999982265,
N1,1572,bridge,HIZOLIA BRIDGE,21.2671335430292,92.1098720509466,50.6,C
N1,1573,link,Bridge end,21.3295271,92.07894379999999,829.0000000000077,
N1,1574,bridge,MODDO RAJAPALONG,21.2655833478485,92.1120674774526,11.5,C
N1,1575,link,"Teknaf 65 km,Uthia 11 km",21.324666,92.084583,105.99999999999454,
N1,1576,link,Bridge start,21.3241104,92.08533299999999,54.99999999994998,
N1,1577,bridge,JADIMURA BRIDGE,21.2600473697902,92.1189860875524,6.6,C
N1,1578,bridge,JADI MORA (2) CULVERT,21.2586242226573,92.1207179843356,2.4,A
N1,1579,link,Bridge end,21.3238049,92.08572190000001,510.00000000004775,
N1,1580,bridge,JADIMORA (3),21.2570550964285,92.1224165035714,17.0,A
N1,1581,link,Box culvert,21.320749300000003,92.0893052,337.00000000004593,
N1,1582,link,Km post broken,21.3187493,92.0916108,114.99999999995225,
N1,1583,bridge,JADIMORA (1),21.2552064351464,92.1243872108786,2.4,A
N1,1584,link,Bridge start,21.3179438,92.09216629999999,20.000000000038654,
N1,1585,link,Bridge end,21.3177771,92.0922497,81.99999999993679,
N1,1586,bridge,WEST OGALA,21.2538028,92.12659709,11.1,C
N1,1587,link,Road to Ramu(Z1009),21.317666,92.09302740000001,713.0000000000223,
N1,1588,link,Bridge start,21.3125,92.096333,52.00000000002092,
N1,1589,bridge,OKYIA STATION,21.2504537,92.1307493,8.5,C
N1,1590,link,Bridge end,21.3121944,92.0966941,24.00000000000091,
N1,1591,link,"Teknaf 63 km,Uthia 9 km",21.312027800000003,92.09691629999999,219.99999999997044,
N1,1592,bridge,UKLIA-SHAHABMARKAT,21.2489644871959,92.1328410912932,2.4,C
N1,1593,link,"Z1503, Maricha Dakbunglow Road",21.3101667,92.0974997,759.9999999999909,
N1,1594,link,Box culvert,21.303972199999997,92.0967497,22.999999999967713,
N1,1595,bridge,UKHIYA BAZAR,21.2457262593333,92.1373042073333,20.7,B
N1,1596,link,"Teknaf 62 km,Uthia 8 km",21.303777800000002,92.0968052,555.0000000000068,
N1,1597,link,Box culvert,21.298944100000003,92.0976108,426.00000000004457,
N1,1598,link,Bridge start,21.295638600000004,92.0993886,73.99999999995543,
N1,1599,link,Bridge end,21.2949997,92.0993886,8.000000000038199,
N1,1600,link,"Teknaf 61 km,Uthia 7 km",21.2949163,92.09941629999999,963.9999999999986,
N1,1601,link,"Teknaf 60 km,Uthia 6 km",21.2863608,92.1001667,275.0000000000341,
N1,1602,link,Box culvert,21.283944100000003,92.1005278,135.99999999996726,
N1,1603,link,Bridge start,21.282777512080536,92.10067986442951,13.000000000033651,
N1,1604,link,Bridge end,21.282666,92.1006944,427.9999999999404,
N1,1605,link,Box culvert,21.2790827,92.1019722,168.0000000000632,
N1,1606,link,"Teknaf 59 km,Uthia 5 km",21.277666,92.10261109999999,995.9999999999809,
N1,1607,bridge,P. F PARA SLAB,21.2308784786138,92.1607571460396,2.0,A
N1,1608,bridge,KUTUB PALONG,21.2293155332673,92.1613561450495,11.3,C
N1,1609,link,"Teknaf 58 km,Uthia 4 km",21.269582699999997,92.1066111,14.999999999986358,
N1,1610,link,Box culvert,21.269471600000003,92.1066667,291.99999999997317,
N1,1611,bridge,KUTU - PALONG MOSZID SLAB,21.2215199757575,92.1617032590909,2.2,B
N1,1612,bridge,KOSHO - BINNA - BRIDGE,21.218960082,92.162077758,10.9,C
N1,1613,link,Bridge start,21.2678604,92.1088333,26.000000000067303,
N1,1614,link,Bridge end,21.267749300000002,92.109,580.9999999999604,
N1,1615,bridge,KASHO - BINNAI SLAB,21.21737604825,92.16248399175,2.1,C
N1,1616,link,Box Culvert,21.2646111,92.1134444,90.00000000003183,
N1,1617,link,"Teknaf 57 km,Uthia 3 km",21.2641111,92.1140833,14.000000000010004,
N1,1618,link,Bridge start,21.263972199999998,92.1141944,44.99999999995907,
N1,1619,bridge,KATU PALLANG SLAB,21.2160115861386,92.1636641564356,2.0,A
N1,1620,link,Bridge end,21.263722199999997,92.11447220000001,233.99999999998045,
N1,1621,bridge,KUTUNG PALANG SLAB,21.2149359632653,92.1655512030612,1.8,A
N1,1622,link,Bridge start,21.2623611,92.11616670000001,18.000000000029104,
N1,1623,bridge,KOSUKONA,21.2144308612244,92.1664067448979,2.2,A
N1,1624,link,Bridge end,21.26225,92.1163056,714.999999999975,
N1,1625,link,"Teknaf 56 km,Uthia 2 km",21.2580278,92.1214438,224.00000000004638,
N1,1626,link,Bridge start,21.256555600000002,92.122916,12.999999999919964,
N1,1627,bridge,BALAKHALI TV CENTER,21.2063047283582,92.1700180179104,6.4,A
N1,1628,bridge,BALUKHALI-2 SLAB,21.2043409872865,92.1703567258064,2.2,A
N1,1629,link,Bridge end,21.2565,92.12297159999999,239.00000000003274,
N1,1630,link,Box culvert,21.2550278,92.1245827,250.0,
N1,1631,link,Box culvert,21.2537778,92.1266382,275.9999999999536,
N1,1632,link,"Teknaf 55 km,Uthia 1 km",21.2521944,92.1286104,17.00000000005275,
N1,1633,link,Box culvert,21.2521111,92.1287493,120.00000000000455,
N1,1634,bridge,BALUKHALI KASTOM,21.2019671732447,92.1704006677419,3.1,A
N1,1635,bridge,BALUKHALI OLD BUS STAND,21.197632418584,92.1705772646017,39.3,A
N1,1636,bridge,Balukali Old bus Stand Bridge,21.197632418584,92.1705772646017,38.7,C
N1,1637,link,Bridge start,21.250472199999997,92.1307493,90.00000000003183,
N1,1638,link,Bridge end,21.2504167,92.1307493,780.9999999999491,
N1,1639,link,Bridge start,21.248082999999998,92.1341108,13.000000000033651,
N1,1640,bridge,BAKUHHALI KASHAMIA,21.1953155305785,92.1705074661157,3.0,A
N1,1641,link,Bridge end,21.2479997,92.1342219,40.99999999999682,
N1,1642,link,Teknaf 54 km,21.2462219,92.1364719,300.00000000001137,
N1,1643,link,"Z1503, Maricha Dukbanglow road",21.2447497,92.1389441,382.9999999999245,
N1,1644,bridge,Batukhali Bridge,21.1907730988505,92.1680703199233,9.4,A
N1,1645,bridge,BALUKHALI,21.1907730988505,92.1680703199233,9.4,B
N1,1646,link,Bridge start,21.242333,92.1413608,22.000000000048203,
N1,1647,bridge,Balukhali Boro Bridge,21.1888919350109,92.1658773557987,15.4,D
N1,1648,bridge,BALUKHAKI,21.1888919350109,92.1658773557987,15.4,D
N1,1649,link,Bridge end,21.242221899999997,92.1415552,301.9999999999641,
N1,1650,link,Teknaf 53 km,21.2412497,92.1440552,980.0000000000182,
N1,1651,bridge,GOGU GONA,21.1839744314735,92.1593026449213,1.2,A
N1,1652,link,Teknaf 52 km,21.235777399999996,92.1511667,998.0000000000473,
N1,1653,bridge,THANGKHALI BOX CULVERT,21.1797067107296,92.1578310562231,3.1,C
N1,1654,bridge,THANG KHALI BOX CULVERT,21.177417156701,92.1570372113402,3.1,B
N1,1655,bridge,Thang Khali Bridge,21.1754208098765,92.1562526135802,48.2,D
N1,1656,bridge,THANG KHALI BRIDGE,21.1754208098765,92.1562526135802,48.8,C
N1,1657,link,Teknaf 51km,21.236333,92.1586667,1009.9999999999909,
N1,1658,bridge,Changkhali Bridge,21.1724828063829,92.1552940329787,9.4,A
N1,1659,bridge,CHANG KHALI BRIDGE,21.1724828063829,92.1552940329787,9.4,C
N1,1660,bridge,CHANG KHALI BRIDGE,21.1703723502057,92.1547387765432,31.1,B
N1,1661,bridge,Changkhali Boro Bridge,21.1703723502057,92.1547387765432,21.5,A
N1,1662,bridge,JAM TOLI BRIDGE,21.1688213638709,92.153662396129,9.4,B
N1,1663,bridge,Jam Toli Bridge,21.1688213638709,92.153662396129,9.4,C
N1,1664,bridge,JAM TOLI BOX CULVERT,21.168232930909,92.1531459818181,3.0,A
N1,1665,bridge,DAIM PARA BRIDGE,21.1666653482213,92.1523376486166,9.3,B
N1,1666,link,Teknaf 50 km,21.2283604,92.1617222,264.99999999998636,
N1,1667,bridge,DAIM PARA CULVERT,21.1655725596837,92.1522082019762,3.0,C
N1,1668,link,Box culvert,21.226138199999998,92.1611667,209.00000000000318,
N1,1669,bridge,DAIM PARA CULVERT,21.16498780625,92.152190071875,4.6,A
N1,1670,link,Box culvert,21.224332699999998,92.16144440000001,527.9999999999632,
N1,1671,bridge,DAIM PARA CULVERT,21.1619757444915,92.1523314669491,1.25,C
N1,1672,bridge,DAIM PARA CULVERT,21.1602045009259,92.1525257175926,3.0,A
N1,1673,bridge,PALONG KHALI CULVERT,21.1584534746478,92.1525195633802,3.0,C
N1,1674,link,Info.Missing,21.2198049,92.1618611,400.0000000000341,
N1,1675,link,Box culvert,21.2165556,92.1626944,302.99999999999727,
N1,1676,bridge,PALONG KHALI BAZAR (1),21.1524632792452,92.1534145867924,9.4,C
N1,1677,link,Box culvert,21.215277800000003,92.16497220000001,195.99999999996953,
N1,1678,bridge,Palong Khali Bazar Bridge,21.1498906490706,92.1552156215613,15.2,C
N1,1679,bridge,PALONG KHALI BAZAR BRIDGE,21.1498906490706,92.1552156215613,15.2,C
N1,1680,link,Box culvert,21.2142778,92.166666,105.99999999999454,
N1,1681,link,Teknaf 47km,21.21375,92.1674438,128.00000000004275,
N1,1682,bridge,Palong Khali Bridge,21.1477676743494,92.1570426250929,57.6,A
N1,1683,link,Box culvert,21.212722199999998,92.1678882,244.0000000000282,
N1,1684,bridge,PALONG KHALI RCC GIDER BRIDGE,21.1477676743494,92.1570426250929,58.0,C
N1,1685,link,Box culvert,21.2105833,92.1681382,99.9999999999659,
N1,1686,link,Box culvert,21.2096944,92.16841600000001,536.0000000000014,
N1,1687,bridge,KARUN TOLI RCC GIDER BRIDGE,21.1425462548387,92.159429216129,3.3,B
N1,1688,link,Teknaf 46 km,21.2056389,92.1703327,526.9999999999868,
N1,1689,link,Box culvert,21.2011389,92.170416,248.0000000000473,
N1,1690,bridge,GIRA TALI RCC GIDER BRIDGE,21.1408647661691,92.1605222283582,15.4,C
N1,1691,bridge,Karontoli Bridge,21.1408647661691,92.1605222283582,15.4,C
N1,1692,link,Box culvert,21.1989997,92.1703604,125.0,
N1,1693,link,"Z1504, Ukhia Gundum Road",21.197721899999998,92.17055490000001,112.9999999999427,
N1,1694,bridge,GIVATOLI RCC GIDER BRIDGE,21.140210455058,92.1615530950248,3.3,A
N1,1695,bridge,GIVA TOLI RCC GIDER BRIDGE,21.1388871840796,92.1636379074626,3.3,A
N1,1696,bridge,GIVA TOLI BOX CULVERT,21.1380664956896,92.1651978,1.2,A
N1,1697,bridge,GIVATOLI RCC GIDER BRIDGE,21.1379210829268,92.1663534195121,32.0,C
N1,1698,link,Info.Missing,21.196944100000003,92.1707493,47.000000000025466,
N1,1699,link,Box culvert,21.1965552,92.17086040000001,484.0000000000373,
N1,1700,bridge,Kata Khali Bridge,21.1376124564885,92.1680587053435,12.3,D
N1,1701,bridge,KATA KHALI RCC GIDER BRIDGE,21.1376124564885,92.1680587053435,12.3,D
N1,1702,link,Bridge start,21.1925552,92.16972159999999,41.99999999997317,
N1,1703,link,Bridge end,21.1923052,92.1695271,260.99999999996726,
N1,1704,bridge,ULI BANIA BOX CULVERT,21.1373350498154,92.1700112125461,1.2,C
N1,1705,bridge,KHARA KANDI RCC GIDER BRIDGE,21.1366125359375,92.1745027796875,15.2,B
N1,1706,link,Box culvert,21.1906108,92.167916,173.00000000000182,
N1,1707,bridge,Porbo Kata Khali Bridge,21.1366125359375,92.1745027796875,15.2,C
N1,1708,bridge,ULUBANIA RCC GIDER BRIDGE,21.1360412976525,92.1760569938967,4.8,A
N1,1709,link,Info.Missing,21.1897497,92.166666,456.99999999999363,
N1,1710,link,Box culvert,21.186638600000002,92.1638056,313.000000000045,
N1,1711,bridge,ULIBANIA BOX CULVERT,21.1349149157894,92.1779379605263,1.3,C
N1,1712,link,Bridge start,21.1859441,92.1610833,22.999999999967713,
N1,1713,bridge,DMONIR GONA RCC GIDER BRIDGE,21.1342388024291,92.179158717004,3.3,A
N1,1714,link,Bridge end,21.185833,92.1609167,233.0000000000041,
N1,1715,bridge,BALUR KHALI -(1) RCC GIDER BRIDGE,21.1318968873563,92.1846917362069,4.7,B
N1,1716,link,Info.Missing,21.1843052,92.15941670000001,699.0000000000123,
N1,1717,bridge,BALU KHALI -2 BOX CULVERT,21.1299737216216,92.1868158522522,1.2,C
N1,1718,link,Box culvert,21.178666,92.1574722,290.9999999999968,
N1,1719,bridge,Balu Khali Bridge,21.1297680981982,92.1870470012012,7.9,D
N1,1720,bridge,BALU KHALI-3 BOX CULVERT,21.1297680981982,92.1870470012012,7.9,B
N1,1721,bridge,W HIME KANG BOX CULVERT,21.1290060819819,92.187903612012,1.2,A
