road,id,model_type,condition,name,lat,lon,length,type
N1,337,Bridge,B,NOWA PARA BOX CULVERT,23.25764298,91.30761565,3.6,Box Culvert
N1,338,Link,,Km post missing,23.2686382,91.3049722,116.0,KmPost
N1,339,Bridge,B,HARISHARDE CULVERT,23.25274634,91.30839264,4.5,Box Culvert
N1,340,Link,,Box culvert,23.2677493,91.3054722,277.0,Culvert
N1,341,Link,,Box culvert,23.2654444,91.3064444,203.0,Culvert
N1,342,Link,,Box culvert,23.2636667,91.30675,404.0,Culvert
N1,343,Link,,Km post missing,23.2601111,91.3072778,156.0,KmPost
N1,344,Bridge,B,SONAGATI BOX CULVERT,23.24439151,91.31140323,2.5,Box Culvert
N1,345,Link,,Box culvert,23.2587222,91.3074444,844.0,Culvert
N1,346,Bridge,B,BALUJURI BOX CULVERT,23.24290406,91.31197395,19.2,Box Culvert
N1,347,Bridge,A,BALUZURI 2 CULVERT,23.23979203,91.31257409,2.6,Box Culvert
N1,348,Link,,Km post missing,23.2511944,91.3086389,174.0,KmPost
N1,349,Bridge,A,KALIR BAZAR BOX CULVERT,23.23607595,91.3129902,2.5,Box Culvert
N1,350,Link,,Box culvert,23.249833,91.3091944,186.0,Culvert
N1,351,Link,,Bridge start,23.248333,91.3098056,23.0,Bridge
N1,352,Bridge,B,KALIA BAZER BOC CULVERT,23.22891959,91.31342207,3.1,Box Culvert
N1,353,Link,,Bridge end,23.2481663,91.3098889,347.0,Bridge
N1,354,Link,,Box culvert,23.2452774,91.3110556,270.0,Culvert
N1,355,Link,,Km post missing,23.243083,91.3119167,163.0,KmPost
N1,356,Bridge,B,CHAUDDAGARAM BOX CULVERT,23.22591845,91.31356972,2.6,Box Culvert
N1,357,Link,,Box culvert,23.2416941,91.3123611,817.0,Culvert
N1,358,Bridge,A,CHADDAGRAM BAZAR BOX CULVERT,23.2220339,91.31370059,6.0,Box Culvert
N1,359,Link,,Box culvert,23.2344997,91.3131667,20.0,Culvert
N1,360,Link,,Km post missing,23.2343052,91.3131667,315.0,KmPost
N1,361,Link,,Box culvert,23.2314993,91.3132222,448.0,Culvert
N1,362,Link,,Box culvert,23.2275549,91.3135278,237.0,Culvert
N1,363,Bridge,B,HAYDAR POLE BOX CULVERT,23.21319557,91.31534974,14.3,Box Culvert
N1,364,Link,,Km post missing,23.2253882,91.3135833,450.0,KmPost
N1,365,Link,,Road to Bangadda (Z1045),23.221416,91.3137222,328.0,"SideRoad,Right"
N1,366,Bridge,A,FALGUNCORA CULVERT,23.20503863,91.31631673,6.1,Box Culvert
N1,367,Link,,Box culvert,23.2184993,91.3143889,222.0,Culvert
N1,368,Link,,Km post missing,23.2165556,91.3149167,718.0,KmPost
N1,369,Link,,Box culvert,23.2103056,91.3157222,282.0,Culvert
N1,370,Bridge,A,ATTOCK GRAM BOX CULVERT,23.1961888,91.31767051,6.1,Box Culvert
N1,371,Link,,Km post missing,23.2078889,91.3159722,771.0,KmPost
N1,372,Bridge,C,BOSONTA PUR BOX CULVERT,23.18743503,91.32090513,6.1,Box Culvert
N1,373,Link,,Box culvert,23.201,91.3168049,229.0,Culvert
N1,374,Link,,Km post missing,23.1990274,91.3170549,865.0,KmPost
N1,375,Bridge,B,BASHONTA PUR (2),23.18179581,91.32087875,9.5,Box Culvert
N1,376,Link,,Box culvert,23.1921108,91.3185549,135.0,Culvert
N1,377,Link,,Km post missing,23.1909997,91.3192493,523.0,KmPost
N1,378,Link,,Bridge start,23.1866941,91.3212493,12.0,Bridge
N1,379,Bridge,B,NANKORA BOX CULVERT,23.17262723,91.32057746,3.1,Box Culvert
N1,380,Link,,Bridge end,23.1866108,91.3212771,465.0,Bridge
N1,381,Link,,Km post missing,23.1826382,91.3210827,614.0,KmPost
N1,382,Link,,Box culvert,23.1773604,91.3198049,515.0,Culvert
N1,383,Bridge,A,ANDAJER BAZER BOX CULVERT,23.16351387,91.32158895,9.5,Box Culvert
N1,384,Link,,Ctg 133 km,23.172916,91.3205271,546.0,KmPost
N1,385,Link,,Bridge start,23.1681382,91.3213604,14.0,Bridge
N1,386,Bridge,B,DIMATOLI (1) BOX CULVERT,23.15273649,91.32431788,6.3,Box Culvert
N1,387,Link,,Bridge end,23.1680549,91.3213604,440.0,Bridge
N1,388,Link,,Km post missing,23.1641389,91.3214993,792.0,KmPost
N1,389,Bridge,B,DIMATOLY (2) BOX CULVERT,23.14366677,91.32666805,3.5,Box Culvert
N1,390,Link,,Box culvert,23.1571667,91.3224993,208.0,Culvert
N1,391,Link,,Km post missing,23.1554167,91.3232771,632.0,KmPost
N1,392,Bridge,B,JAGARNATHPUR BOX CULVERT,23.13898932,91.32635853,6.1,Box Culvert
N1,393,Intersection,,Road to Nangolhat (Z1048),23.1496941,91.3254993,269.0,"SideRoad,Right"
N1,394,Link,,Box culvert,23.1480274,91.3264993,99.0,Culvert
N1,395,Link,,Km post missing,23.1471663,91.3266938,421.0,KmPost
N1,396,Link,,Box culvert,23.1433886,91.326666,579.0,Culvert
N1,397,Bridge,B,JAGOT PUR BOX CULVERT,23.13326397,91.32754642,3.0,Box Culvert
N1,398,Bridge,A,HASO BOTHACH BOX CULVERT,23.12523636,91.33038637,6.5,Box Culvert
N1,399,Link,,Km post missing,23.1382219,91.3263049,102.0,KmPost
N1,400,Bridge,B,FOKIR BAZAR SLAB CULVERT,23.11969738,91.33281651,4.5,Slab Culvert
N1,401,Link,,Box culvert,23.1374163,91.3264716,898.0,Culvert
N1,402,Link,,Km post missing,23.1295827,91.3284993,70.0,KmPost
N1,403,Bridge,B,KAKKARA CULVERT,23.11582516,91.33509449,5.3,Box Culvert
N1,404,Link,,Box culvert,23.1290827,91.3287216,675.0,Culvert
N1,405,Link,,Box culvert,23.1234993,91.3311382,255.0,Culvert
N1,406,Link,,Km post missing,23.1213327,91.3320549,248.0,KmPost
N1,407,Bridge,A,Chanara Box Culvert,23.10742845,91.34004954,6.1,Box Culvert
N1,408,Link,,Box culvert,23.1193049,91.3329993,28.0,Culvert
N1,409,Link,,"Ctg 127 km,Feni 16 km",23.1191382,91.3330827,1000.0,KmPost
N1,410,Bridge,B,CHANGARPULL(II) BOX CULVERT,23.10175632,91.343163,3.1,Box Culvert
N1,411,Bridge,B,ADONCORA,23.09735125,91.34549563,9.5,Box Culvert
N1,412,Link,,Km post missing,23.1113611,91.3378052,75.0,KmPost
N1,413,Link,,Box culvert,23.1108056,91.3381386,720.0,Culvert
N1,414,Bridge,A,PODOYA BOX CULVERT,23.09302984,91.34783084,3.1,Box Culvert
N1,415,Link,,Box culvert,23.1051111,91.3413608,205.0,Culvert
N1,416,Bridge,B,FOEALTPARA BOX CULVERT,23.08707537,91.35121015,9.25,Box Culvert
N1,417,Link,,Km post missing,23.1035,91.3422497,368.0,KmPost
N1,418,Bridge,A,UTTOR KAIEATI CULVERT,23.08199095,91.35418115,3.5,Box Culvert
N1,419,Link,,Box culvert,23.1005833,91.3437774,550.0,Culvert
N1,420,Link,,Box culvert,23.0961941,91.3461108,82.0,Culvert
N1,421,Bridge,B,KOKALI BOX CULVERT,23.0779647,91.3566005,14.2,Box Culvert
N1,422,Link,,Km post missing,23.095583,91.3464441,688.0,KmPost
N1,423,Link,,Box culvert,23.0901108,91.3494163,312.0,Culvert
N1,424,Bridge,B,DUTHOSHA BOX CULVERT,23.07019818,91.3603022,6.1,Box Culvert
N1,425,Link,,Km post missing,23.0876108,91.3508889,345.0,KmPost
N1,426,Link,,Box culvertt,23.0849719,91.3524722,527.0,Culvert
N1,427,Link,,Bridge start,23.0808049,91.3548611,17.0,Bridge
N1,428,Link,,Bridge end,23.0806938,91.3549444,193.0,Bridge
N1,429,Link,,Ctg 122 km,23.0792493,91.3558333,766.0,KmPost
N1,430,Link,,Box culvert,23.0732493,91.3594167,234.0,Culvert
N1,431,Bridge,B,MOHAMMAD ALI MAZAR,23.06074733,91.36186246,4.0,Box Culvert
N1,432,Link,,Km post missing,23.0712493,91.3599722,275.0,KmPost
N1,433,Link,,Start of Feni road Division / Start of Feni road Division,23.0688604,91.3607222,611.0,Others / Others
N1,434,Link,,Box Culvert,23.0636944,91.3616389,18.0,Culvert
N1,435,Link,,Ctg 103 km,23.0635278,91.3616389,230.0,KmPost
N1,436,Bridge,A,FATAPUR BOX CULVERT,23.03797281,91.36567847,10.8,Box Culvert
N1,437,Intersection,,Road to Karerhat (Z1031),23.0614722,91.3616667,882.0,"SideRoad,Right"
N1,438,Link,,Ctg 102 km,23.0538611,91.3637222,500.0,KmPost
N1,439,Link,,Z1031,23.0479441,91.3651389,521.0,CrossRoad
N1,440,Bridge,A,DEBIPUR SLAB CULVERT,23.02698012,91.36550048,1.6,Slab Culvert
N1,441,Link,,Ctg 101 km,23.0449719,91.3653611,196.0,KmPost
N1,442,Link,,Box culvert,23.0427774,91.3654444,336.0,Culvert
N1,443,Link,,Rail Road Crossing,23.0398052,91.3656111,468.0,RailRoadCrossing
N1,444,Link,,Km post missing,23.0360274,91.36575,735.0,KmPost
N1,445,Link,,Box culvert,23.029416,91.3656389,287.0,Culvert
N1,446,Bridge,A,CHARIPUR CULVERT.,23.01240484,91.37797961,3.4,Box Culvert
N1,447,Link,,"Ctg 99 km,Feni 3 km",23.0269716,91.3655,240.0,KmPost
N1,448,Link,,Road to Biroli (Z1030),23.0248327,91.3655278,761.0,"SideRoad,Right"
N1,449,Link,,"Ctg 98 km,Feni 2 km",23.0193604,91.3697771,151.0,KmPost
N1,450,Link,,Box culvert,23.0185271,91.3708327,724.0,Culvert
N1,451,Link,,Box culvert,23.0140833,91.3759716,125.0,Culvert
N1,452,Link,,Km post missing,23.0132778,91.3769438,614.0,KmPost
N1,453,Bridge,A,RAMPUR BOX CULVERT,22.99924876,91.3957752,1.5,Box Culvert
N1,454,Intersection,,Intersection with N104 / Km post missing,23.0095556,91.3813604,1407.0,CrossRoad / KmPost
N1,455,Bridge,A,RAMPUR BRIDGE,22.99472808,91.40228949,23.4,RCC Girder Bridge
N1,456,Bridge,A,Rampur Bridge(R),22.99459361,91.40245391,22.15,PC Girder Bridge
N1,457,Bridge,A,.,22.99271694,91.4047487,1.9,Box Culvert
N1,458,Link,,Ctg 95 km,23.0018889,91.3920552,1000.0,KmPost
N1,459,Link,,Km post missing,22.9963886,91.3998052,85.0,KmPost
N1,460,Link,,Bridge start,22.9961941,91.4005,23.0,Bridge
N1,461,Link,,Bridge end,22.9960552,91.4006667,917.0,Bridge
N1,462,Link,,"Ctg 93 km,Lalpole 1 km",22.9906941,91.4072222,448.0,KmPost
N1,463,Intersection,,Road to Feni Town (Z1034),22.9877774,91.41,296.0,"SideRoad,Left"
N1,464,Link,,Road to Sonagazi (Z1034),22.9858886,91.4120556,256.0,"SideRoad,Right"
N1,465,Link,,Ctg 91 km,22.9842219,91.4137222,1051.0,KmPost
N1,466,Link,,Ctg 91 km,22.9774438,91.4205827,1000.0,KmPost
N1,467,Link,,Km post missing,22.9711382,91.4273882,1000.0,KmPost
N1,468,Bridge,B,LAMUA BRIDGE,22.96144874,91.4429962,94.05,PC Girder Bridge
N1,469,Link,,Km post missing,22.9663333,91.4356108,780.0,KmPost
N1,470,Link,,Bridge start,22.9624167,91.4416941,109.0,Bridge
N1,471,Link,,Bridge end,22.9618056,91.4424997,111.0,Bridge
N1,472,Link,,Km post missing,22.9611667,91.4433886,1043.0,KmPost
N1,473,Link,,Ctg 87 km,22.9561389,91.4517778,1000.0,KmPost
N1,474,Link,,Km post missing,22.9514444,91.4600278,1012.0,KmPost
N1,475,Bridge,A,FAZAILPUR BOXCULVERT,22.94860387,91.47949938,1.5,Box Culvert
N1,476,Link,,"Ctg 85 km,Bairyahat 10 km",22.9479997,91.4689993,738.0,KmPost
N1,477,Link,,Road to Mounshirhat (Z1081),22.9483608,91.4761382,262.0,"SideRoad,Left"
N1,478,Link,,Km post missing,22.9484997,91.4786938,1008.0,KmPost
N1,479,Bridge,B,MUHURI BRIDGE,22.94961261,91.5020669,191.5,PC Girder Bridge
N1,480,Link,,Ctg 83 km,22.9497497,91.4883608,1000.0,KmPost
N1,481,Link,,Km post missing,22.9497774,91.4980274,288.0,KmPost
N1,482,Link,,Bridge start,22.9496663,91.5007778,211.0,Bridge
N1,483,Link,,Bridge end,22.949583,91.5027778,509.0,Bridge
N1,484,Link,,Ctg 81 kkm,22.9482774,91.50725,619.0,KmPost
N1,485,Link,,Road to Chhagalnaiya (Z1032),22.9439441,91.5108611,381.0,"SideRoad,Left"
N1,486,Link,,Km post missing,22.940833,91.5124444,1000.0,KmPost
N1,487,Link,,Km post missing,22.9329716,91.5172216,1000.0,KmPost
N1,488,Bridge,B,DHOOM GHAT PC GIRDER,22.91496471,91.52628954,220.6,PC Girder Bridge
N1,489,Bridge,A,BUMGAT BOXCULVERT,22.90971289,91.5289285,6.1,Box Culvert
N1,490,Link,,Km post missing,22.9248882,91.5213327,1000.0,KmPost
N1,491,Bridge,A,BOROYAR PARA SLUB CULVERT,22.9042463,91.53162978,3.0,Slab Culvert
N1,492,Link,,Km post missing,22.9167216,91.5253882,134.0,KmPost
N1,493,Link,,Bridge start,22.9156667,91.5259438,228.0,Bridge
N1,494,Link,,Bridge end/Start of Chittagong Road Division / Bridge end/Start of Chittagong Road Division,22.9138056,91.5268604,638.0,Bridge / Bridge
N1,495,Link,,Km post missing,22.9085833,91.5294993,464.0,KmPost
N1,496,Bridge,A,BAROYARHAT BOX CULVERT,22.8916386,91.5354719,3.0,Box Culvert
N1,497,Link,,Box culvert,22.9046667,91.5314438,536.0,Culvert
N1,498,Link,,Km post missing,22.9003333,91.5333608,83.0,KmPost
N1,499,Link,,End of Bituminous Pavment,22.8994441,91.5336108,637.0,Others
N1,500,Intersection,,Road to Karerhat (R151),22.8939997,91.5346941,113.0,"SideRoad,Left"
N1,501,Link,,Start of Bituminious Pavement,22.8929719,91.5350274,104.0,Others
N1,502,Link,,Box culvert,22.8921663,91.5353052,63.0,Culvert
N1,503,Link,,Km post missing,22.8916386,91.5354719,1000.0,KmPost
N1,504,Bridge,A,UTTOR SONAPAR BOX CULVERT,22.87469869,91.54088366,4.3,Box Culvert
N1,505,Bridge,A,CHAIRMEN BARI BOX CULVERT,22.87272203,91.54159588,2.0,Box Culvert
N1,506,Bridge,A,MADDAM SONAPAR(1) BOX CULVERT,22.86805637,91.54329633,1.5,Box Culvert
N1,507,Link,,Km post missing / Box culvert,22.8829993,91.5381663,915.0,KmPost / Culvert
N1,508,Bridge,A,DHARBAR TILA CULVERT,22.86098769,91.54515517,4.3,Box Culvert
N1,509,Bridge,A,MADDUM SONAPHAR-3,22.85948479,91.54548,2.0,Box Culvert
N1,510,Link,,Box culvert,22.875166,91.5407219,85.0,Culvert
N1,511,Link,,Km post missing,22.8744438,91.5409719,162.0,KmPost
N1,512,Bridge,A,MAMAFOUN ASTANA CULVERT,22.85605657,91.54571887,1.5,Box Culvert
N1,513,Link,,Box culvert,22.8731382,91.5414441,556.0,Culvert
N1,514,Bridge,A,MAMAFAKIR ASTANA SLAB CULVERT,22.85514753,91.54582218,1.5,Slab Culvert
N1,515,Link,,Box culvert,22.868416,91.5431663,282.0,Culvert
N1,516,Link,,Km post missing,22.8661111,91.5439997,576.0,KmPost
N1,517,Bridge,A,MASTANNAGOR BONCUL(1),22.84861728,91.54637061,8.5,Box Culvert
N1,518,Link,,Box culvert,22.86111772,91.54512585,177.0,Culvert
N1,519,Link,,Box culvert,22.8595833,91.5454719,247.0,Culvert
N1,520,Bridge,A,MUSTAU NOGAR(2),22.84539149,91.54746892,3.0,Box Culvert
N1,521,Bridge,A,MASTARI HAGOR 3 CULVERT,22.84345514,91.54814956,1.5,Box Culvert
N1,522,Link,,Km post missing,22.8575556,91.5456386,165.0,KmPost
N1,523,Link,,Box culvert,22.856,91.5457219,113.0,Culvert
N1,524,Bridge,A,MUSTAN NAGAR -4,22.84109433,91.5488097,3.0,Box Culvert
N1,525,Link,,Box culvert,22.8550556,91.545833,722.0,Culvert
N1,526,Bridge,A,RAIPUR BOX CUL-1,22.83274677,91.5501035,3.0,Box Culvert
N1,527,Link,,Km post missing,22.8486663,91.5463608,17.0,KmPost
N1,528,Link,,Bridge start,22.8485274,91.5463886,10.0,Bridge
N1,529,Bridge,A,RAIPUR (2) BOX CULVERT,22.83096134,91.55050285,4.5,Box Culvert
N1,530,Bridge,C,PURPU DURGAPURE BOX CUL,22.82437066,91.55269155,12.4,Box Culvert
N1,531,Link,,Bridge end,22.8484441,91.5464163,380.0,Bridge
N1,532,Link,,Box culvert,22.8452219,91.5475274,240.0,Culvert
N1,533,Link,,Box culvert,22.8432497,91.5482219,353.0,Culvert
N1,534,Link,,Km post missing,22.8401941,91.5490552,314.0,KmPost
N1,535,Link,,Pipe culvert,22.8372497,91.5492497,686.0,Culvert
N1,536,Link,,Km post missing,22.8313882,91.5503611,872.0,KmPost
N1,537,Link,,Box culvert,22.8239438,91.5528333,128.0,Culvert
N1,538,Link,,Km post missing,22.8228049,91.5531389,1000.0,KmPost
N1,539,Bridge,B,MUCHIPOOL CULVERT,22.81156344,91.55625621,9.5,Box Culvert
N1,540,Link,,Km post missing,22.8141389,91.5555833,340.0,KmPost
N1,541,Link,,Box culvert,22.8110556,91.5563889,406.0,Culvert
N1,542,Link,,Box culvert,22.808,91.5579167,252.0,Culvert
N1,543,Link,,Box culvert,22.8059722,91.5589167,2.0,Culvert
N1,544,Link,,Km post missing,22.8059444,91.5589167,155.0,KmPost
N1,545,Bridge,A,MIRSARAI BOX CUL,22.79418135,91.56296126,4.5,Box Culvert
N1,546,Link,,Box culvert,22.8045833,91.5591111,845.0,Culvert
N1,547,Link,,Km post missing,22.7974719,91.5613611,493.0,KmPost
N1,548,Bridge,B,MIRAISORI BRIDGE,22.78219689,91.56910257,23.2,RCC Girder Bridge
N1,549,Link,,Box Culvert,22.7934163,91.5633333,472.0,Culvert
N1,550,Link,,Box culvert,22.7896108,91.5654444,35.0,Culvert
N1,551,Link,,Km post missing,22.7893608,91.5655833,994.0,KmPost
N1,552,Link,,Bridge start,22.7813327,91.5695271,6.0,Bridge
N1,553,Bridge,A,Mirsorai(2) box culvert,22.77419709,91.57287375,6.0,Box Culvert
N1,554,Link,,Km post missing,22.7812216,91.5695827,15.0,KmPost
N1,555,Bridge,A,IANAINIPOL BOX CULVERT.,22.77025167,91.57509052,9.7,Box Culvert
N1,556,Link,,Bridge end,22.7811382,91.5696382,486.0,Bridge
N1,557,Link,,Road to Narayanhat (Z1021),22.7771104,91.5713327,475.0,"SideRoad,Left"
N1,558,Link,,Box culvert,22.7732771,91.5733604,24.0,Culvert
N1,559,Link,,Km post missing,22.7730271,91.5734716,469.0,KmPost
N1,560,Link,,Box culvert,22.7693604,91.5756104,2.0,Culvert
N1,561,Bridge,A,BOKIMTOLA BOX CULVERT,22.76306269,91.58045388,4.0,Box Culvert
N1,562,Link,,Box culvert,22.7661944,91.5779993,529.0,Culvert
N1,563,Link,,Km post missing,22.7654722,91.5785549,453.0,KmPost
N1,564,Bridge,A,VARTAKA BOX CULVERT,22.75356532,91.58860042,12.9,Box Culvert
N1,565,Link,,Box culvert,22.7621944,91.5811382,547.0,Culvert
N1,566,Link,,Km post missing,22.7585278,91.5845274,820.0,KmPost
N1,567,Link,,Bridge start,22.7526389,91.5893608,23.0,Bridge
N1,568,Bridge,A,VARTAGIA BOX CULVERT,22.75063935,91.59088404,3.0,Box Culvert
N1,569,Bridge,B,BOTHAGIA (-3) BOX CULVERT,22.74451365,91.59439989,8.1,Box Culvert
N1,570,Link,,Bridge end,22.7525,91.5894719,157.0,Bridge
N1,571,Link,,Km post missing,22.7513333,91.5903608,232.0,KmPost
N1,572,Link,,Box culvert,22.7496386,91.5916386,768.0,Culvert
N1,573,Link,,Km post missing,22.7435552,91.5949163,32.0,KmPost
N1,574,Link,,Box culvert,22.7433052,91.5950274,968.0,Culvert
N1,575,Link,,Km post missing,22.7349997,91.5979441,12.0,KmPost
N1,576,Link,,Box culvert,22.7349163,91.5979719,988.0,Culvert
N1,577,Bridge,A,NIAZAMPUR BOX CULVERT,22.72331676,91.60243314,3.0,Box Culvert
N1,578,Link,,Km post missing,22.7263882,91.6007778,539.0,KmPost
N1,579,Link,,Box culvert,22.7221104,91.6030833,461.0,Culvert
N1,580,Bridge,A,MIRJAPUR BOX CULVERT,22.71782439,91.60576233,3.0,Box Culvert
N1,581,Bridge,A,MIRZAPUR (2) BOX CULVERT,22.71727073,91.60610848,3.0,Box Culvert
N1,582,Bridge,C,ISAMATI BOX CULVERT,22.71387274,91.60823522,19.2,Box Culvert
N1,583,Link,,Km post missing,22.7185549,91.6053056,260.0,KmPost
N1,584,Link,,Box culvert,22.7165556,91.6065556,75.0,Culvert
N1,585,Link,,Box culvert,22.716,91.6069167,215.0,Culvert
N1,586,Link,,"Ctg 52 km,Sitakhada 12 km",22.7143889,91.6079444,256.0,KmPost
N1,587,Bridge,A,DUKHIN UTHPAR BOX CULVERT,22.7018165,91.61497346,19.2,Box Culvert
N1,588,Link,,Box culvert,22.7124167,91.6090556,607.0,Culvert
N1,589,Link,,Box Culvert,22.7076111,91.6118056,137.0,Culvert
N1,590,Link,,Km post missing,22.7065556,91.6123611,68.0,KmPost
N1,591,Bridge,A,VANGGARPOL BOX CULVERT,22.69125171,91.62016906,4.2,Box Culvert
N1,592,Link,,Box culvert,22.706,91.6126944,342.0,Culvert
N1,593,Link,,Box culvert,22.7033056,91.6142222,381.0,Culvert
N1,594,Link,,Box culvert,22.7002222,91.6157778,220.0,Culvert
N1,595,Link,,"Ctg 50 km,Sitakanda 10 km",22.6984997,91.616666,784.0,KmPost
N1,596,Bridge,A,BORO KAMALDA BOX CULVERT,22.68686976,91.62203858,3.2,Box Culvert
N1,597,Link,,Box culvert,22.6919719,91.6198604,216.0,Culvert
N1,598,Link,,Km post missing,22.6904163,91.6205271,98.0,KmPost
N1,599,Bridge,A,TARAT BOX CULVERT,22.6769773,91.62681695,6.0,Box Culvert
N1,600,Link,,Box culvert,22.689583,91.6208327,544.0,Culvert
N1,601,Link,,Box culvert,22.685083,91.6228327,317.0,Culvert
N1,602,Link,,"Ctg 48 km,Sitakanda 8 km",22.6825549,91.6241938,670.0,KmPost
N1,603,Bridge,A,Tarial Bazar Culvert,22.66995944,91.62935317,3.0,Box Culvert
N1,604,Link,,Box culvert,22.6769438,91.6268327,231.0,Culvert
N1,605,Link,,Box culvert,22.6751382,91.6274438,99.0,Culvert
N1,606,Bridge,A,MIRJA PUR (3) BOX CULVERT,22.6657839,91.63112936,3.0,Box Culvert
N1,607,Link,,Km post missing,22.6743049,91.6277493,120.0,KmPost
N1,608,Bridge,A,SATU DURUAR HAT BOX CULVERT,22.66159568,91.63352574,3.0,Box Culvert
N1,609,Link,,Road to Haidchokia (Z1086),22.6733049,91.6280827,131.0,"SideRoad,Left"
N1,610,Link,,Box culvert,22.6722493,91.6285271,506.0,Culvert
N1,611,Link,,Box culvert,22.6678604,91.6301104,370.0,Culvert
N1,612,Link,,"Ctg 46 km,Sitakanda 6 km",22.6649167,91.6315549,138.0,KmPost
N1,613,Bridge,A,RONA SORA CULVERT,22.65471243,91.63792618,3.1,Box Culvert
N1,614,Link,,Box culvert,22.6638333,91.6321382,540.0,Culvert
N1,615,Bridge,A,NUNA CHARA BOX CULVERT,22.65107095,91.64003412,4.6,Box Culvert
N1,616,Link,,Box culvert,22.6596667,91.6347219,322.0,Culvert
N1,617,Bridge,A,BOTTOL BOX CULVERT,22.64745611,91.64191712,12.4,Box Culvert
N1,618,Link,,Km post missing,22.6571389,91.636333,357.0,KmPost
N1,619,Link,,Box culvert,22.6543889,91.6381386,209.0,Culvert
N1,620,Link,,Box culvert,22.6527778,91.6391663,411.0,Culvert
N1,621,Link,,"Ctg 44 km,Sitakanda 4 km",22.6494997,91.640833,67.0,KmPost
N1,622,Link,,Box culvert,22.6489997,91.6411108,463.0,Culvert
N1,623,Bridge,A,KACHAI PATH BOX CULVERT,22.63609659,91.64820924,3.0,Box Culvert
N1,624,Bridge,A,KACHAI POTTI BOX CULVERT,22.63432857,91.64920773,3.0,Box Culvert
N1,625,Link,,Box culvert,22.6452774,91.6430552,470.0,Culvert
N1,626,Link,,Km post missing,22.641583,91.6451108,974.0,KmPost
N1,627,Link,,Box culvert,22.6338608,91.6494719,87.0,Culvert
N1,628,Bridge,A,EGOL PUR BOX CULVERT,22.62816664,91.65275783,3.0,Box Culvert
N1,629,Bridge,B,UTTOR SITAKONDO BAZAR BOX CULVERT,22.62583234,91.65418576,6.1,Box Culvert
N1,630,Link,,"Ctg 42 km,Sitakanda 2 km",22.6330827,91.649833,135.0,KmPost
N1,631,Bridge,A,SITAKUNDA SLAB,22.62304617,91.65546725,3.0,Slab Culvert
N1,632,Link,,Box culvert,22.6320271,91.6503889,782.0,Culvert
N1,633,Bridge,A,MOHADAB PUR BOX CULVERT,22.61775635,91.65805894,3.0,Box Culvert
N1,634,Link,,Box culvert,22.625916,91.6541389,83.0,Culvert
N1,635,Link,,Km post missing,22.6252216,91.6545278,219.0,KmPost
N1,636,Bridge,A,PURBOMOHADAB PUR SLAB CULVERT(L),22.61498997,91.66026705,4.6,Slab Culvert
N1,637,Link,,Box culvert,22.6234716,91.6553056,333.0,Culvert
N1,638,Link,,Box culvert,22.6206938,91.6563611,163.0,Culvert
N1,639,Link,,Bridge start,22.6194993,91.6568889,20.0,Bridge
N1,640,Link,,Bridge end / Box culvert,22.6180271,91.6578333,253.0,Bridge / Culvert
N1,641,Link,,Box culvert,22.6175271,91.65825,91.0,Culvert
N1,642,Link,,"Ctg 40 km,Sitakanda 0 km",22.6169716,91.65875,16.0,KmPost
N1,643,Link,,Box culvert,22.6168604,91.6588611,612.0,Culvert
N1,644,Bridge,A,MADICAL MORE CULVERT,22.61175567,91.66256867,3.0,Box Culvert
N1,645,Link,,Box culvert,22.6123889,91.6622222,372.0,Culvert
N1,646,Link,,Km post missing,22.6094444,91.6638333,72.0,KmPost
N1,647,Bridge,A,DOKHIN MOHADEB PUR BOX CULVERT,22.60383944,91.66737456,2.95,Box Culvert
N1,648,Link,,Box culvert,22.6088889,91.6641111,952.0,Culvert
N1,649,Bridge,B,KALIAVA BOX CULVERT,22.60235069,91.66833673,4.5,Box Culvert
